Date,Adjusted Close,High,Low,Open,Volume
2000-03-31,2.467067241668701,2.5005757622116906,2.4419357314255365,2.467067241668701,992000
2000-04-03,2.54664945602417,2.5801579699624098,2.467066755393501,2.4880095965775504,778800
2000-04-04,2.5675928592681885,2.5969128753004074,2.483821476193982,2.580158534773073,3842400
2000-04-05,2.5550267696380615,2.6387981391343915,2.513141084889897,2.5843467809180187,520800
2000-04-06,2.5298964977264404,2.5927250515463225,2.513142152795295,2.513142152795295,1538800
2000-04-07,2.5759711265563965,2.596913981243847,2.5382739242064654,2.5382739242064654,2453200
2000-04-10,2.6806843280792236,2.7058156797424715,2.563404420682005,2.588535772345253,1058400
2000-04-11,2.659741163253784,2.680684007058932,2.617855475643488,2.680684007058932,1453200
2000-04-12,2.701626777648926,2.7225696208865147,2.6429867526711925,2.6429867526711925,1412800
2000-04-13,2.6974382400512695,2.7853981166650494,2.6890609111208374,2.7058152494192775,2199600
2000-04-14,2.6639297008514404,2.7812097554270294,2.6052898333448655,2.6974383791765915,1404400
2000-04-17,2.7058145999908447,2.7225689342680406,2.5215177218475584,2.5215177218475584,1688000
2000-04-18,2.6178557872772217,2.7058156778172417,2.5550272483825687,2.7058156778172417,581200
2000-04-19,2.6052892208099365,2.6387977314756124,2.596912053198222,2.6052892208099365,1866000
2000-04-20,2.5634047985076904,2.601101831558808,2.559216132758948,2.601101831558808,906000
2000-04-24,2.51314115524292,2.5634040103040205,2.51314115524292,2.555026841163635,606000
2000-04-25,2.6011009216308594,2.6178552592022357,2.5215182176198345,2.55083822847914,490800
2000-04-26,2.622044324874878,2.6639300179864973,2.5550272798087823,2.559215785207449,872400
2000-04-27,2.6806843280792236,2.6932501636920847,2.580158601863758,2.580158601863758,500400
2000-04-28,2.6806843280792236,2.7225700207054615,2.6597414817661047,2.6890613387794815,1434800
2000-05-01,2.6806843280792236,2.7016271743923426,2.513141557574272,2.6555529764159758,383600
2000-05-02,2.7644550800323486,2.781209417157146,2.647175199502368,2.647175199502368,1022800
2000-05-03,2.806340217590332,2.806340217590332,2.680683192922108,2.764454542700924,1450000
2000-05-04,2.8314733505249023,2.8482276949962118,2.7518904539580884,2.7560792797478215,796000
2000-05-05,2.8398494720458984,2.8398494720458984,2.7895864600567575,2.823095134716185,495200
2000-05-08,2.6513638496398926,2.860792436087463,2.6513638496398926,2.8398495934208268,450400
2000-05-09,2.7435109615325928,2.7644537933000173,2.701625297997744,2.701625297997744,908400
2000-05-10,2.741227626800537,2.749688076398964,2.715845632514329,2.749688076398964,820000
2000-05-11,2.7708394527435303,2.7792999021270077,2.7496880065393814,2.7708394527435303,1308000
2000-05-12,2.7666099071502686,2.770840132880368,2.762379681420169,2.7666099071502686,649600
2000-05-15,2.7666099071502686,2.7750703586104675,2.758149132944534,2.770840132880368,479600
2000-05-16,2.7581491470336914,2.77930059853777,2.7581491470336914,2.77930059853777,303600
2000-05-17,2.669313669204712,2.7750709486719796,2.669313669204712,2.7496892661489563,535600
2000-05-18,2.665083408355713,2.7073863195994545,2.5593261302463595,2.6820046374023296,916400
2000-05-19,2.656622886657715,2.665083501476646,2.5677868344909487,2.656622886657715,1060400
2000-05-23,2.6989245414733887,2.7073851523490253,2.6270095910895717,2.6608520345921187,520400
2000-05-24,2.7666099071502686,2.7750703586104675,2.690464553026334,2.698925165859301,2242000
2000-05-25,2.7623794078826904,2.775070083816328,2.7581488598259747,2.766609633193903,812800
2000-05-26,2.7073864936828613,2.7919923216104507,2.7073864936828613,2.7750710914758088,1103200
2000-05-29,2.7708394527435303,2.7708394527435303,2.643930775518636,2.7031548894393445,457600
2000-05-30,2.8216025829315186,2.8554450234183535,2.7454575759542883,2.7708392449466985,1242400
2000-05-31,2.901979446411133,2.9104402217230865,2.830064631360203,2.8342948576433913,1180800
2000-06-01,2.8765969276428223,2.9019786006905743,2.8554454796454487,2.868136477542066,1028800
2000-06-02,2.8977484703063965,2.8977484703063965,2.7539185546763965,2.851215347741086,1479200
2000-06-05,2.885059118270874,2.8935198962214166,2.8427561967551975,2.8427561967551975,426800
2000-06-06,2.8765969276428223,2.9062088257409524,2.8765969276428223,2.8765969276428223,488000
2000-06-07,2.8892879486083984,2.9062088489450124,2.859675727528352,2.859675727528352,359600
2000-06-08,2.901979446411133,2.901979446411133,2.876597765966427,2.8892887675615686,813600
2000-06-09,2.8808274269104004,2.9019788769211163,2.87659720145736,2.87659720145736,468000
2000-06-12,2.834294319152832,2.876597219438695,2.791991418866969,2.859675994775247,363600
2000-06-13,2.834294319152832,2.8808274449181783,2.770839968724037,2.8300640936733488,420800
2000-06-14,2.817373275756836,2.868136953013274,2.7962218242530374,2.868136953013274,412400
2000-06-15,2.8004534244537354,2.8216048863385694,2.7581505006840676,2.8046839750272583,422000
2000-06-16,2.817373275756836,2.8258340500056773,2.7919915985013852,2.808912824253531,967200
2000-06-19,2.7919914722442627,2.800451923364976,2.766609796136601,2.796221697804619,1159200
2000-06-20,2.787762403488159,2.7962228581196054,2.758150166786785,2.7919926308038825,629200
2000-06-21,2.7369985580444336,2.787762251298791,2.7073866457052875,2.787762251298791,614400
2000-06-22,2.6989245414733887,2.7327668236032054,2.6946943167219355,2.7116153771004785,1449200
2000-06-23,2.7073864936828613,2.7073864936828613,2.622780665755272,2.6989258786155403,814400
2000-06-26,2.669313669204712,2.703156127732479,2.665083442575142,2.6989257397301074,658800
2000-06-27,2.622779130935669,2.686233464748629,2.622779130935669,2.665082020144309,1671200
2000-06-28,2.665083408355713,2.665083408355713,2.627010723687226,2.660853181780459,464800
2000-06-29,2.622779130935669,2.665082020144309,2.622779130935669,2.643930575539989,769200
2000-06-30,2.627009630203247,2.665082299024113,2.627009630203247,2.6608520742096755,563200
2000-07-04,2.622779130935669,2.665082020144309,2.622779130935669,2.643930575539989,132400
2000-07-05,2.673543930053711,2.686234770711648,2.622780406049168,2.627010632477549,2104000
2000-07-06,2.7158467769622803,2.779301143926311,2.643931956834619,2.6608531859074804,582800
2000-07-07,2.728536605834961,2.749688052391821,2.707385159278101,2.707385159278101,350400
2000-07-10,2.728536605834961,2.775069723710961,2.707385159278101,2.7116153840403805,1252000
2000-07-11,2.7369985580444336,2.7835320242140043,2.7200776497052863,2.7200776497052863,508400
2000-07-12,2.7666099071502686,2.7666099071502686,2.724307004358202,2.7496886814843347,692400
2000-07-13,2.732766628265381,2.7412273999089734,2.7073849588254797,2.7243061793672263,496000
2000-07-14,2.7623794078826904,2.7623794078826904,2.720076509279559,2.720076509279559,495600
2000-07-17,2.7666099071502686,2.7666099071502686,2.7369976815485004,2.762379681420169,632800
2000-07-18,2.7623794078826904,2.766609633193903,2.741227958581125,2.741227958581125,712400
2000-07-19,2.7623794078826904,2.8089125317970347,2.7581488598259747,2.7623794078826904,325600
2000-07-20,2.8300631046295166,2.8427537766328594,2.762378552375478,2.7877602191275668,1156400
2000-07-21,2.7708394527435303,2.830063566664239,2.7708394527435303,2.8131423451518285,326800
2000-07-24,2.741227626800537,2.804681967025129,2.741227626800537,2.770839523140494,1264400
2000-07-25,2.7835304737091064,2.7919909231659714,2.7327668087315407,2.7496880303907294,7470000
2000-07-26,2.7073864936828613,2.78353186791594,2.7073864936828613,2.7412289539521453,1171600
2000-07-27,2.656622886657715,2.7327680972824866,2.6481622718387836,2.707386414198498,882400
2000-07-28,2.686234474182129,2.707385926734744,2.665083021629514,2.6989253134391427,675600
2000-07-31,2.6989245414733887,2.7200761493488455,2.6862337058462984,2.6862337058462984,560800
2000-08-01,2.7581491470336914,2.7581491470336914,2.7031555667704077,2.7073857925221163,562800
2000-08-02,2.728536605834961,2.779299948473241,2.728536605834961,2.7708394989486815,1148800
2000-08-03,2.741227626800537,2.7750697479397077,2.7285366296574334,2.7285366296574334,372800
2000-08-04,2.7623794078826904,2.787761082495469,2.7369974105244093,2.741227958581125,194000
2000-08-08,2.7708394527435303,2.783530449564202,2.7581484559228584,2.7623790033600533,506400
2000-08-09,2.8112576007843018,2.8112576007843018,2.78135041084212,2.794167824525965,1076800
2000-08-10,2.78989577293396,2.8326200553619816,2.7856230839228324,2.8112579141479705,681600
2000-08-11,2.7984397411346436,2.8582537855265318,2.7428980586363934,2.7428980586363934,352000
2000-08-14,2.8582534790039062,2.8582534790039062,2.7856220307598716,2.798439441026549,341200
2000-08-15,2.8326196670532227,2.862526530268902,2.82407461616277,2.8283469786278155,544000
2000-08-16,2.918067693710327,2.918067693710327,2.824074106636083,2.824074106636083,857600
2000-08-17,2.926612615585327,2.947974751465512,2.8667985699287444,2.8667985699287444,1330400
2000-08-18,2.965064287185669,2.9693366488264528,2.9266123804980144,2.9479745146622336,802400
2000-08-21,2.95651912689209,2.969336537293298,2.926612270569654,2.9394296809708615,622400
2000-08-22,2.969336748123169,2.969336748123169,2.930884840149656,2.965064386339514,546800
2000-08-23,2.918067693710327,2.956519274918565,2.892432871624431,2.939429828141705,380000
2000-08-24,2.9308841228485107,2.9394291702848254,2.9095219931980694,2.9137943539361113,951200
2000-08-25,2.965064287185669,2.9650642871856685,2.9180676572164463,2.9394297913806655,678800
2000-08-28,2.9437012672424316,2.9693357553338493,2.9351562205718253,2.9650633949786465,960000
2000-08-29,2.819802761077881,2.9522479770879393,2.798440618948503,2.9522479770879393,530800
2000-08-30,2.8368914127349854,2.900977813658395,2.828346363702356,2.871070630984629,420800
2000-08-31,2.888160467147827,2.9137949628936957,2.8240740648030074,2.8326191140251624,661200
2000-09-01,2.9052493572235107,2.9180667641835765,2.8625251019702236,2.9137940778900884,267600
2000-09-05,2.8796167373657227,2.892433826680457,2.8112579498059085,2.892433826680457,586800
2000-09-06,2.8582534790039062,2.8924326964479077,2.828346297035086,2.875343250706049,1740000
2000-09-07,2.819802761077881,2.8625270453366363,2.755716334689747,2.8625270453366363,843200
2000-09-08,2.8411641120910645,2.8497088361793868,2.7685329794593345,2.7685329794593345,578800
2000-09-11,2.8667991161346436,2.8667991161346436,2.777078193535572,2.781350556333549,481200
2000-09-12,2.918067693710327,2.9266124170987573,2.8667983754988384,2.8667983754988384,1043600
2000-09-13,2.8582534790039062,2.9266122398521928,2.8411637073017637,2.9266122398521928,306400
2000-09-14,2.8796167373657227,2.8838891004706344,2.8411648175006987,2.862526958985667,531600
2000-09-15,2.922339916229248,2.935157000701484,2.8710706004594404,2.905250144305979,1083600
2000-09-18,2.9137954711914062,2.9437026597456675,2.875343883845057,2.9137954711914062,458800
2000-09-19,2.9137954711914062,2.926612884280426,2.8924333333499432,2.926612884280426,568800
2000-09-20,2.9052493572235107,2.926611484850154,2.888159589930156,2.926611484850154,848000
2000-09-21,2.9052493572235107,2.926611484850154,2.8838872295968674,2.8838872295968674,1194000
2000-09-22,2.871070623397827,2.9052501675174427,2.8326190437136227,2.866798261872948,286800
2000-09-25,2.871070623397827,2.9052501675174427,2.8454361282882608,2.871070623397827,827200
2000-09-26,2.888160467147827,2.905250239631839,2.849708560548876,2.849708560548876,1042800
2000-09-27,2.888160467147827,2.9095226012627675,2.871070694663816,2.871070694663816,362000
2000-09-28,2.922339916229248,2.9437020496432624,2.8924327338734552,2.8924327338734552,796800
2000-09-29,2.95651912689209,2.965064175812991,2.8924327268066232,2.9052501372078314,724800
2000-10-02,2.909522771835327,2.9607920922930577,2.8625261392193124,2.9565194044513423,378800
2000-10-03,2.95651912689209,2.965064175812991,2.9052501372078314,2.9052501372078314,347200
2000-10-04,2.94797420501709,2.965063975745474,2.9052499411762627,2.9052499411762627,489200
2000-10-05,2.94797420501709,2.965063975745474,2.913794663560322,2.918067350712617,1461200
2000-10-06,3.0334243774414062,3.0334243774414062,2.9052515164227555,2.9052515164227555,626800
2000-10-10,3.0120620727539062,3.0547863574738194,2.990699930393949,3.033424215113863,779200
2000-10-11,3.0676043033599854,3.0975111774477018,3.0419694673299644,3.0547868853449747,1285200
2000-10-12,3.07614803314209,3.07614803314209,3.037696117535739,3.07614803314209,748000
2000-10-13,3.07614803314209,3.093237809629399,3.037696117535739,3.07614803314209,461200
2000-10-16,3.114597797393799,3.1145977973937984,3.0547837839839023,3.059056143664577,373600
2000-10-17,2.990699291229248,3.101782342568549,2.982154566495592,3.101782342568549,1554800
2000-10-18,3.07614803314209,3.0804203957738236,2.9906994766659207,2.9906994766659207,478400
2000-10-19,3.00778865814209,3.0804197863945433,3.0035162963555297,3.0804197863945433,746800
2000-10-20,3.0120620727539062,3.050513994193913,2.999244656953762,3.050513994193913,390000
2000-10-23,3.0718753337860107,3.0718753337860107,3.0120612856171487,3.0120612856171487,330000
2000-10-24,3.118870973587036,3.148777825141448,3.076146713674885,3.080419074474053,585200
2000-10-25,3.362400531768799,3.452121775898229,3.1188722787441567,3.1487791428137193,1460000
2000-10-26,3.328221082687378,3.3324934449888834,3.247044895117374,3.2684070325852512,1860800
2000-10-27,3.328221082687378,3.358127944758267,3.2897691700531286,3.3324934449888834,1239200
2000-10-30,3.4179415702819824,3.439303705096245,3.251316853538674,3.332493031024933,1280800
2000-10-31,3.503389358520508,3.503389358520508,3.35385444687634,3.35385444687634,1704800
2000-11-01,3.413670778274536,3.460667431285081,3.3324945634597074,3.45639506754966,1430000
2000-11-02,3.413670778274536,3.4136707782745357,3.2897702741845833,3.2897702741845833,1501600
2000-11-03,3.3752176761627197,3.4093972260523033,3.3324934017809134,3.4093972260523033,1510000
2000-11-06,3.2897684574127197,3.3752169887740893,3.276951047324403,3.3752169887740893,2932000
2000-11-07,3.319675922393799,3.3324933348349917,3.2812243369908964,3.3239486105144223,1211200
2000-11-08,3.332493782043457,3.332493782043457,3.3111316424149733,3.3282214193098367,1157200
2000-11-09,3.358128786087036,3.3581287860870357,3.332494279895312,3.332494279895312,1844800
2000-11-10,3.3453118801116943,3.409398312098811,3.3324944633300912,3.3324944633300912,535600
2000-11-13,3.349583148956299,3.4093971977870146,3.3239486497318045,3.3239486497318045,1526000
2000-11-14,3.362400531768799,3.3709455829032247,3.3239489425251816,3.349583444007717,926800
2000-11-15,3.360074520111084,3.381613459342565,3.3256120858774616,3.3385355808796024,647200
2000-11-16,3.3643836975097656,3.368691421487767,3.32992157702748,3.32992157702748,714800
2000-11-17,3.433306932449341,3.4806928637610994,3.347151171748899,3.347151171748899,469600
2000-11-20,3.446229934692383,3.4591534284107186,3.3600741863250736,3.4333064409740475,487200
2000-11-21,3.454845666885376,3.454845666885376,3.424691283899199,3.4289990059460638,1256400
2000-11-22,3.433306932449341,3.4462304280176648,3.4246914878425545,3.4462304280176648,1094800
2000-11-23,3.4419233798980713,3.4419233798980713,3.372998823568808,3.4031532142571703,239200
2000-11-24,3.4376142024993896,3.4462296451490344,3.398844053259849,3.4462296451490344,2525600
2000-11-27,3.3643836975097656,3.377307198102043,3.3385370249834834,3.360075973531764,1055600
2000-11-28,3.360074520111084,3.385921181457235,3.360074520111084,3.364382242225754,1710000
2000-11-29,3.446229934692383,3.446229934692383,3.368689629698565,3.368689629698565,460800
2000-11-30,3.4893076419830322,3.5323855141062794,3.403151897736538,3.403151897736538,1420000
2000-12-01,3.4677681922912598,3.4763836339765963,3.446229259419886,3.450536980262554,1030000
2000-12-04,3.4763827323913574,3.476382732391358,3.446228365655055,3.446228365655055,700000
2000-12-05,3.454845666885376,3.4893081005765425,3.446230222791647,3.4677691616840947,1170800
2000-12-06,3.45053768157959,3.4806923909232372,3.4419222381431767,3.4806923909232372,647200
2000-12-07,3.4376142024993896,3.467768580431216,3.385920560627312,3.450537366473857,1104400
2000-12-08,3.640079975128174,3.661618909892246,3.4031516927233816,3.4031516927233816,1928000
2000-12-11,3.553925037384033,3.644388518058545,3.4936159407149803,3.644388518058545,1414800
2000-12-12,3.502232551574707,3.5754648323400735,3.4893090532475415,3.5323869427938073,1815200
2000-12-13,3.472076177597046,3.5237698176205954,3.4462295219143,3.502230883108631,746000
2000-12-14,3.4376142024993896,3.472076301756038,3.4289984311916752,3.4462296451490344,1075600
2000-12-15,3.472076177597046,3.5754631289860863,3.4376140795727377,3.4376140795727377,2011200
2000-12-18,3.5453097820281982,3.5668487227971224,3.4850006821435793,3.497923849410042,829600
2000-12-19,3.618541717529297,3.618541717529297,3.497923528815071,3.497923528815071,1096400
2000-12-20,3.553925037384033,3.6659274576790546,3.459153834517047,3.4936159407149803,2401600
2000-12-21,3.459153413772583,3.541001111448693,3.4548453634459695,3.5237702247746254,596800
2000-12-22,3.5323843955993652,3.5323843955993652,3.446228678633527,3.5065377462412095,516400
2000-12-27,3.670233726501465,3.670233726501465,3.459152464732719,3.459152464732719,388000
2000-12-28,3.6056151390075684,3.644385261410865,3.553921861575068,3.618538622694615,491600
2000-12-29,3.7650070190429688,3.790853682967936,3.545309882693505,3.545309882693505,332000
2001-01-02,3.64438796043396,3.6831581115503176,3.605617809317603,3.605617809317603,716400
2001-01-03,3.618541717529297,3.6702350391736087,3.467769145965576,3.6099262734746196,646000
2001-01-04,3.4031519889831543,3.618541355374493,3.360074115704886,3.597002418735359,883200
2001-01-05,3.321303606033325,3.3729972455902586,3.3169958849014276,3.3600737535365113,924000
2001-01-08,3.3342268466949463,3.360073500195614,3.295456702114929,3.321303355615597,511600
2001-01-09,3.269611120223999,3.3514591570167003,3.2308409629371257,3.338535661701697,820800
2001-01-10,3.2222256660461426,3.2696112699407305,3.2093021701393667,3.2653035475245233,1601200
2001-01-11,3.2093021869659424,3.2308411278180627,3.131761868435047,3.187763246113822,1011200
2001-01-12,3.101606607437134,3.18776234653261,3.101606607437134,3.18776234653261,624800
2001-01-15,3.1877634525299072,3.1877634525299072,3.1403778453185307,3.170532233000813,405600
2001-01-16,3.1403753757476807,3.2006844323437713,3.1317596084294292,3.1877609456953526,521600
2001-01-17,3.092992067337036,3.144685394412053,3.092992067337036,3.144685394412053,1802000
2001-01-18,2.933603286743164,3.101607068695809,2.9292955648793755,3.101607068695809,1750800
2001-01-19,3.045606851577759,3.0585303507201522,2.9206812269397213,3.054222627225433,2126000
2001-01-22,3.0886831283569336,3.1317609980894323,3.05852875100741,3.0929911782566344,1138400
2001-01-23,3.1791465282440186,3.187761969671814,3.097298520047867,3.097298520047867,1232400
2001-01-24,3.265303134918213,3.291149794807606,3.2093017646094344,3.226532980755067,4487200
2001-01-25,3.256687879562378,3.286842594769258,3.230841215569455,3.2739190984437143,872800
2001-01-26,3.269611120223999,3.2782265646619093,3.2308409629371257,3.2609953471279503,1300800
2001-01-29,3.2101635932922363,3.3454284439268167,3.209302180269537,3.3454284439268167,900400
2001-01-30,3.1705315113067627,3.230840601601613,3.1231459148815595,3.2299791887174174,588000
2001-01-31,3.144683599472046,3.226531594504967,3.144683599472046,3.226531594504967,1218800
2001-02-01,3.1791465282440186,3.2179163433271216,3.1446841052167893,3.1446841052167893,1278800
2001-02-02,3.2704734802246094,3.2954587364508403,3.1877640065014665,3.204995229025013,1601600
2001-02-05,3.360074520111084,3.3902289035719053,3.2739187631851587,3.2739187631851587,1263600
2001-02-06,3.3953986167907715,3.4376150853960246,3.3816137078160637,3.424691589444294,519200
2001-02-07,3.377143621444702,3.4249541586640615,3.3641046553328806,3.4249541586640615,556400
2001-02-08,3.324986219406128,3.380619922700491,3.3041234148692276,3.361495712841918,345600
2001-02-09,3.341503381729126,3.3467191673410697,3.3119479264677034,3.3258563564964243,604000
2001-02-12,3.3467185497283936,3.3684504883629938,3.3336792539064066,3.3467185497283936,766000
2001-02-13,3.337156057357788,3.3771427402317893,3.320639905284535,3.3771427402317893,1373200
2001-02-14,3.329332113265991,3.368449659503402,3.3076001799788726,3.3467177262162835,1028000
2001-02-15,3.3032546043395996,3.345849349090378,3.3032546043395996,3.345849349090378,349600
2001-02-16,3.33454966545105,3.3467195014908744,3.3032556118611227,3.3241184247887947,763600
2001-02-19,3.3467185497283936,3.3467185497283936,3.3362873120326446,3.3380259069157807,602800
2001-02-20,3.320640802383423,3.3458499346765014,3.313686421777145,3.3423727443733626,1643200
2001-02-21,3.324986219406128,3.3415023714456957,3.303254283331578,3.3206398985118235,9363200
2001-02-22,3.4423389434814453,3.4771101779016886,3.3032546690066042,3.32498660761849,5255200
2001-02-23,3.4466841220855713,3.4466841220855713,3.390180973224001,3.390180973224001,1340000
2001-02-26,3.453640937805176,3.46841883402921,3.3988763391448935,3.3988763391448935,932800
2001-02-27,3.4553780555725098,3.4858026353702933,3.4466854132311573,3.4553780555725098,884400
2001-02-28,3.520573377609253,3.520573377609253,3.4553775743201927,3.4562467057920587,986400
2001-03-01,3.5553433895111084,3.6074998816651105,3.4988402466751976,3.5405655067189774,1454800
2001-03-02,3.5901169776916504,3.609241193966464,3.5336141239027357,3.5336141239027357,1062400
2001-03-05,3.73789381980896,3.73789381980896,3.5857702341190607,3.5944628778029575,3429200
2001-03-06,3.694429397583008,3.736154678045697,3.646619201111368,3.659658164729241,708800
2001-03-07,3.6222803592681885,3.677914415875799,3.6170649048009946,3.6509666852503857,1731200
2001-03-08,3.5692546367645264,3.6335810059344342,3.508405126650151,3.619672574902847,1869600
2001-03-09,3.5544753074645996,3.564037412114561,3.498841605795392,3.5318742405126162,686400
2001-03-12,3.4953649044036865,3.5553452668149754,3.4771101556711486,3.5457831608303896,514000
2001-03-13,3.498842239379883,3.5075348824886636,3.468417656896072,3.4771103000048527,633200
2001-03-14,3.4597244262695312,3.494495659338795,3.4475545941762054,3.494495659338795,554800
2001-03-15,3.4771103858947754,3.4771103858947754,3.3971370061886774,3.4423391493945927,953200
2001-03-16,3.6075022220611572,3.6509661042546653,3.465809873261452,3.6379268069553707,1859200
2001-03-19,3.597939968109131,3.645750170250486,3.5649073261410833,3.585770134648032,870000
2001-03-20,3.6075022220611572,3.6335804850566413,3.5857702809644034,3.6075022220611572,1042800
2001-03-21,3.5892467498779297,3.5988088550955264,3.5205737502270433,3.5857695604164332,1053600
2001-03-22,3.5762064456939697,3.584029953972369,3.4336450340457563,3.4336450340457563,1251600
2001-03-23,3.629232883453369,3.6292328834533696,3.5649062145838513,3.573599186919185,1334800
2001-03-26,3.542306423187256,3.629234188173446,3.542306423187256,3.629234188173446,793600
2001-03-27,3.5640366077423096,3.6292323993473516,3.524919066458695,3.524919066458695,492800
